m,lam,parity,Jstar,Jsize,mu,vpi,vpi_minus_mu,Mvec,valvec
14,8|7|7|4|2,0,0|2,2,6,11,5,2842203163800|1285758574100|582391373564|264154244354|119984342296|54582414250|24870046110|11350774344|5189434824|2376663366|1090327630|501016285|230559868|106229123|48985937,6|7|6|9|10|9|8|19|14|13|12|15|16|15|14
14,8|7|7|4|1|1,0,0|2|4|6,4,10,17,7,3373164194400|1534878945600|698822970384|318415454280|145220502840|66303453720|30309560340|13874273168|6360152680|2919944160|1342556040|618179100|285008724|131539980|60750690,10|15|10|13|10|13|10|21|14|21|16|19|16|19|16
14,8|7|7|3|1|1|1,0,0|4,2,10,12,2,4474605564000|2071576650000|958152006240|442879531380|204635241720|94545126000|43689247680|20197086845|9342603340|4324895460|2003749800|929094870|431079660|200077020|92844180,10|11|12|11|10|15|18|13|12|15|16|17|16|19|18
14,8|7|7|2|2|2,0,0|2,2,8,12,4,2361214936080|1093155063000|505782426072|233915336424|108156834240|50008394352|23127057240|10699835510|4953277420|2294702550|1063913130|493644690|229177872|106420314|49399350,8|9|8|13|16|15|12|15|12|13|12|17|20|17|16
14,8|7|7|1|1|1|1|1|1,0,0|2,2,4,9,5,662585823900|317269931550|151248630522|71830606617|34005855378|16057674105|7567275705|3560795161|1673783276|786233484|369152280|173256930|81272268|38087478|17819802,4|5|4|7|6|7|6|13|12|15|16|17|16|17|16
14,8|7|6|4|1|1|1,0,0|4,2,8,10,2,11484820947600|5377812983400|2516283602976|1176726206370|550091590620|257106400980|120164624580|56167713602|26260096280|12281469720|5746253460|2689832805|1259753946|590291130|276726450,8|9|12|9|8|11|10|15|14|17|14|15|14|17|16
14,8|7|6|3|3|1,1,5|7,2,19,20,1,13083788390400|6109229235200|2852446922752|1331831305728|621881316096|290417125440|135651924480|63380077320|29623487040|13851815040|6480201280|3033162320|1420454592|665522208|311927616,24|23|24|25|20|19|24|19|20|25|22|23|24|25|26
14,8|7|6|3|2|1|1,1,5|7,2,21,22,1,25455533875200|12020668774400|5669839425536|2671648618496|1257841421824|591809994880|278304266240|130830172720|61491022720|28899461760|13582829440|6384793360|3001742656|1411426016|663675584,26|25|26|29|22|21|28|21|22|25|24|23|24|25|26
14,8|7|6|3|1|1|1|1,1,5|7,2,19,20,1,12336143339520|5890671621120|2806133704704|1333976067072|633015916800|299938468032|141944255232|67109050568|31704600000|14970282912|7066069632|3334419792|1573209792|742121952|349981632,24|23|24|27|20|19|22|19|20|21|24|23|24|25|26
14,8|7|6|2|2|1|1|1,1,5|7,2,19,20,1,13083788390400|6282295219200|3008472563712|1437268428288|685197171456|326062322880|154921965440|73513802936|34847988224|16505858208|7813270080|3696769440|1748385408|826549152|390534144,24|23|30|25|20|19|20|19|26|21|22|25|26|25|34
14,8|7|5|5|3,0,0|4,2,8,10,2,4385113452720|2030145117000|940916488512|436550067954|202747959180|94253777280|43857328320|20425383160|9520728896|4441556448|2073796788|969113805|453300210|212246892|99495396,8|9|14|9|8|21|18|19|20|21|14|15|14|19|18
14,8|7|5|4|2|2,0,0|2,2,6,11,5,21082276215000|9983405932500|4725621816300|2235938962950|1057517181000|499978196550|236300494650|111646909150|52737758220|24906978180|11762108400|5554758825|2623767300|1239782115|586170585,6|7|6|9|10|9|8|15|12|15|18|15|16|15|14
14,8|7|5|3|3|1|1,0,0|2|4|6,4,12,16,4,29234089684800|13998333949600|6694689825824|3197964513744|1525912501776|727319990280|346332269400|164766619654|78324635984|37207657116|17665746980|8384335960|3978551808|1887974088|896167272,12|13|12|15|12|13|12|15|16|15|14|21|30|21|20
14,8|7|5|3|2|1|1|1,1,5|7,2,21,22,1,41120477798400|19961925068800|9666073731072|4669543836672|2250855505408|1082784117120|519913278720|249224637424|119289487104|57022966656|27228632960|12990634800|6194027136|2952394016|1407229824,26|25|28|27|22|21|22|21|24|25|24|23|26|25|28
14,8|7|5|2|2|2|1|1,0,0|4,2,10,12,2,22262883683040|10895855770800|5316996396096|2587320082116|1255666952232|607867367184|293582638800|141489303417|68058202212|32681387844|15670800432|7505307810|3591344988|1717472328|821116296,10|11|14|11|10|15|14|13|12|15|18|17|16|21|20
14,8|7|5|2|2|1|1|1|1,0,0|4,2,6,8,2,17796726675000|8804200762500|4337562801000|2128752858375|1040987736750|507370197750|246537515250|119465355100|57746703800|27852745500|13409068500|6445534050|3094532100|1484425800|711711000,6|7|8|7|6|9|8|17|14|15|14|17|16|21|20
14,8|7|4|4|3|2,0,0|2,2,6,11,5,17709112020600|8479759988700|4058031847716|1940706961578|927448896276|442879352370|211317362550|100748693073|47996811744|22849968078|10872053430|5170924605|2459028726|1169611443|556657101,6|7|6|9|8|9|8|13|18|13|12|15|14|15|14
14,8|7|4|4|2|2|1,0,0|2,2,6,11,5,28712052369000|13900279321500|6719111058660|3242859944610|1562703199200|751910998410|361256108070|173320447300|83044342480|39742226160|18999983580|9076448535|4333858320|2069197845|988362375,6|7|6|9|14|9|8|17|16|19|14|15|20|15|14
14,8|7|4|4|1|1|1|1|1,0,0|2,2,2,6,4,10049218329150|4971438697225|2450013334769|1203110748840|588841852170|287307042165|139779626415|67824683927|32830675570|15857429805|7644983885|3680144545|1769631864|850464615|408753345,2|3|2|13|6|7|6|13|10|11|10|15|18|15|14
14,8|7|4|3|3|1|1|1,1,5|7,2,19,20,1,28784334458880|14125645614080|6914332192768|3376050822144|1644417496320|799081013568|387421100928|187429519480|90493579904|43611801408|20984651968|10084287488|4841768448|2323752288|1115482368,24|23|26|27|20|19|20|19|22|23|22|35|30|25|30
14,8|7|4|2|2|2|1|1|1,0,0|2|4|6,4,8,15,7,20672677705680|10391028476400|5200562511144|2591904049020|1286526420036|636082916040|313314165450|153783041412|75232949352|36695320704|17851550952|8665586160|4199641776|2033308992|984263280,8|11|8|11|8|13|8|17|14|25|16|23|20|27|22
14,8|7|3|3|3|2|2,0,0|4,2,10,12,2,10119492583200|5006204002800|2470853068992|1216533627540|597452570280|292660058520|142988440680|69684209175|33877280220|16432355520|7954682820|3844486470|1855932012|895520340|432251820,10|11|14|11|10|13|12|13|12|23|14|17|16|19|18
14,8|7|3|3|2|2|1|1|1,0,0|2,2,4,9,5,20098436658300|10155559263850|5109763713054|2560195346709|1277459519336|634833078165|314239829475|154960975169|76144415424|37293701886|18213016850|8873485005|4315691688|2097017923|1019035017,4|5|4|7|10|7|6|13|20|13|12|15|18|15|14
14,8|7|3|3|1|1|1|1|1|1|1,0,0|4,2,6,8,2,3654261210600|1904469466900|985356588216|506280169395|258404318510|131055926040|66070297800|33121282558|16517304720|8198085420|4052077260|1995900390|980543916|480969060|235855620,6|7|8|7|6|13|12|15|16|15|14|17|16|19|18
14,8|7|3|2|2|2|2|1|1,0,0|2,2,4,8,4,10541138107500|5382115488750|2735204391150|1383515283150|696527277600|349039016025|174114797925|86475739735|42771373820|21074397120|10348818900|5067678000|2476449360|1208806170|590059470,4|5|4|9|14|7|6|13|12|23|14|23|20|17|16
14,8|7|3|2|2|2|1|1|1|1,0,0|2,2,6,11,5,9930992231160|5123130912900|2627650813788|1340080299558|679633770816|342817404930|172018476630|85884637839|42679348404|21118037598|10409786058|5115172755|2507604792|1227653427|600969369,6|7|6|9|16|9|8|13|12|13|12|15|18|15|14
14,8|7|3|1|1|1|1|1|1|1|1|1|1,0,0|2,2,6,11,5,343563019800|188141653700|101911111148|54620446650|28976704680|15222662070|7923101890|4087987827|2092273260|1063050100|536670120|269492685|134782956|67243605|33528495,6|7|6|9|10|9|8|13|12|15|16|15|16|15|14
14,8|7|2|2|2|1|1|1|1|1|1|1,1,5|7,2,21,22,1,1053184204800|566992025600|302521483264|160002146304|83903678976|43634947200|22512472320|11527019504|5860417024|2960225856|1486764160|743194640|370199808|184037568|91483392,26|25|32|39|22|21|22|21|26|23|24|23|28|27|30
14,8|6|6|6|1|1,0,0|4,2,8,10,2,1236826871280|572605033000|265386701888|123145921206|57214172180|26615911960|12397366740|5781609449|2699389924|1261636488|590201612|276316315|129448638|60677188|28454426,8|9|14|9|8|13|10|13|12|17|14|15|14|19|16
14,8|6|6|5|1|1|1,0,0|4,2,8,10,2,5638003010640|2669847986520|1263903971616|598237803306|283150881468|134024436936|63444645108|30037143591|14222228172|6734418840|3188751840|1509670305|714539826|338053716|159837678,8|9|12|9|8|13|10|13|12|17|20|15|14|19|16
14,8|6|6|4|4,0,0|4,2,8,10,2,2436174140400|1140748208600|534827973680|251042850058|117965278340|55487221400|26122850520|12308053485|5802925380|2737378140|1291772860|609711025|287778590|135795088|64043980,8|9|10|9|8|13|12|13|12|15|14|15|14|23|18
14,8|6|6|4|3|1,0,0|4,2,8,10,2,15179238874800|7188052271400|3405042449424|1613533134906|764835641892|362643877260|171987624000|81582238458|38703072912|18361477764|8710280460|4131004185|1958388894|927821466|439170732,8|9|10|9|8|11|18|15|16|15|14|15|14|17|18
14,8|6|6|4|2|2,0,0|2|4|6,4,10,17,7,13467670376160|6413176369600|3053658594448|1453903545864|692180423704|329511229432|156849420420|74652804380|35525537432|16901967096|8038857092|3821690180|1815712668|861937076|408718310,10|15|10|13|10|13|10|17|14|17|14|19|16|19|16
14,8|6|6|4|2|1|1,0,0|4,2,8,10,2,23064557770800|11044140096600|5284665625824|2527201851174|1207899977076|577052697780|275556235500|131529368880|62755170120|29927774700|14264831700|6794828775|3234023334|1537700814|730215486,8|9|12|9|8|11|10|21|14|15|14|15|14|17|16
14,8|6|6|4|1|1|1|1,0,0|4,2,8,10,2,10231931389680|4953554085480|2393697257952|1154819872206|556337183220|267678251568|128646320348|61763802191|29624429492|14195630988|6795766488|3249905043|1552379598|740527788|352690338,8|9|12|9|8|15|10|13|12|15|16|15|14|19|16
14,8|6|6|3|3|2,0,0|4,2,10,12,2,12368268712800|5922372055600|2835087073280|1356776819244|649100099736|310432716000|148411218120|70924713475|33879944252|16176169548|7718935700|3680710000|1753559280|834489084|396552156,10|11|28|11|10|17|12|13|12|15|14|23|20|19|18
14,8|6|6|3|3|1|1,0,0|2|8|10,4,16,23,7,17572996396800|8461072339200|4070326515840|1956495093696|939707982720|451011637440|216309337920|103672047960|49652933328|23763559680|11364041880|5429513880|2591339040|1235160576|587798640,16|19|16|19|18|19|18|19|16|27|16|21|22|33|22
14,8|6|6|3|2|2|1,0,0|4,2,10,12,2,24361741404000|11794176394000|5702848671520|2754239908420|1328679324440|640280086160|308227910640|148231977075|71217616260|34182525300|16389708440|7849586360|3754593920|1793171380|854854000,10|11|12|11|10|15|14|13|12|15|16|21|26|19|22
14,8|6|6|3|2|1|1|1,1,5|7,2,19,20,1,24298464153600|11859964646400|5776448071680|2807912819712|1362443147520|659972264640|319196750080|154155889160|74346712256|35807889120|17222903040|8272094880|3966867840|1898939328|907146240,24|23|24|27|20|19|22|19|20|21|26|25|26|27|34
14,8|6|6|3|1|1|1|1|1,0,0|4,2,6,8,2,9276201534600|4589020335900|2262230345760|1111629913317|544650277710|266148756060|129742414230|63106876910|30632121520|14839878060|7175598780|3462996075|1667893590|801538452|384233850,6|7|12|7|6|11|8|15|16|15|14|15|14|19|16
14,8|6|6|2|2|2|2,0,0|4,2,10,12,2,6071695549920|2971597028400|1451572635744|707738626980|344443709016|167342691240|81165666240|39304915965|19004437788|9175060944|4422847968|2128639590|1022693364|490377888|234594360,10|11|12|11|10|13|18|13|12|19|20|17|16|25|20
14,8|6|6|2|1|1|1|1|1|1,0,0|4,2,8,10,2,4209368763600|2126956174200|1069046035200|534705884658|266250305772|132034533840|65231933580|32117764140|15763742280|7714235880|3764470680|1831935105|888959610|430069068|207369162,8|9|18|9|8|15|10|17|14|17|16|15|14|19|16
14,8|6|6|1|1|1|1|1|1|1|1,0,0|4,2,8,10,2,765654729840|394980614600|202304863904|102933756926|52054818244|26178174880|13098002060|6523078562|3234839168|1597879992|786366420|385604835|188401686|91701324|44450406,8|9|12|9|8|17|10|15|22|17|14|15|14|19|16
14,8|6|5|5|2|2,0,0|2,2,6,10,4,11043097065000|5287832192500|2532136762100|1212565708200|580649735600|278029627150|133108768650|63712540045|30486145580|14581056060|6969907700|3329301250|1588903800|757503175|360685325,6|7|6|13|12|9|8|13|12|15|14|17|18|15|14
14,8|6|5|4|4|1,0,0|4,2,8,10,2,11806074680400|5653173325800|2707949306832|1297518130062|621826071468|298030111680|142835437080|68444941313|32788188748|15700055112|7513197300|3592647135|1716285186|818954136|390233844,8|9|10|9|8|19|12|13|12|17|14|15|14|21|18
14,8|6|5|4|3|1|1,1,3|5,2,13,14,1,41003658259200|19905215054400|9656136225216|4680880028136|2267401953024|1097462653560|530748419760|256446610056|123788384256|59689269144|28747329840|13826964420|6640762752|3184149852|1523923128,16|15|14|13|20|13|14|19|30|17|18|19|26|19|20
14,8|6|5|3|3|2|1,1,3|5,2,17,18,1,47729126016000|23422626656000|11480826522880|5620477056480|2747976092160|1341743651040|654212919360|318519343480|154842608000|75153463200|36414166720|17611832480|8501391360|4094976600|1967874480,20|19|18|17|22|17|18|19|22|21|22|25|36|21|22
14,8|6|5|3|3|1|1|1,0,0|2|4|6,4,12,16,4,37586686737600|18594472010400|9180207859680|4523372279712|2224484074800|1091851605000|534896523720|261544892700|127639382496|62168273820|30218484180|14657464140|7093753920|3424974696|1649367720,12|13|12|17|12|13|12|17|18|15|14|19|24|21|20
14,8|6|5|3|2|2|2,0,0|4,2,10,12,2,28109701620000|13906122230000|6867599384800|3385572336300|1665986648200|818295353600|401176537200|196306377925|95871622700|46728346140|22728743800|11031505100|5342013600|2580578000|1243322080,10|11|12|11|10|23|14|13|12|15|16|19|22|23|24
14,8|6|5|3|1|1|1|1|1|1,0,0|4,2,12,14,2,13511554056000|6898756436000|3504975210880|1772479617480|892443426160|447498262640|223515623760|111227156040|55152551520|27253428840|13421721520|6587755130|3222531180|1570909340|763022260,12|13|16|13|12|15|14|19|18|17|18|17|16|19|18
14,8|6|5|2|1|1|1|1|1|1|1,1,3|5,2,15,16,1,5654065697280|2954174537600|1533179190400|790665348528|405313051264|206601450704|104750865120|52842991740|26529648288|13258066824|6596319824|3267670120|1611767520|791543896|386994608,18|17|16|15|18|15|16|17|18|17|18|21|22|21|22
14,8|6|4|4|4|2,0,0|2|4|6,4,14,21,7,9894614970240|4816426334720|2344182081472|1140609527904|554750639520|269654388960|130977968880|63562571072|30814001680|14920006752|7214309536|3483013688|1678720560|807587352|387711324,14|21|14|17|14|17|14|25|16|21|20|21|20|21|18
14,8|6|4|4|4|1|1,0,0|4,2,8,10,2,12813643206000|6271227495000|3067138722960|1498937311170|731920215780|357050163600|173992356720|84686299425|41164433580|19980164160|9682421400|4683979305|2261659590|1089812880|523979820,8|9|10|9|8|15|14|13|12|23|16|15|14|23|18
14,8|6|4|4|3|3,0,0|2,2,6,11,5,10625467212360|5200294799700|2544144225084|1244000015874|607847665068|296753581782|144729092970|70502899320|34299105792|16661626506|8080630362|3912016185|1890239274|911431521|438477039,6|7|6|9|8|9|8|19|26|13|12|15|14|15|14
14,8|6|4|4|2|2|2,0,0|2|4|6,4,10,17,7,21684626964000|10784946744000|5355229120560|2654560422360|1313482019400|648687765960|319735000620|157271323860|77192410560|37802871720|18469620540|9001814580|4376170260|2121773940|1025854830,10|15|10|13|10|13|10|17|20|17|14|19|16|19|16
14,8|6|4|4|2|2|1|1,0,0|2,2,6,10,4,43769928722520|21884964361260|10918432769244|5435166973236|2699563402536|1337790944490|661422751990|326245401482|160530904688|78793990968|38575869360|18836109600|9172343796|4453878429|2156313159,6|7|6|11|10|9|8|15|16|17|18|25|16|15|14
14,8|6|4|4|2|1|1|1|1,0,0|2,2,2,6,4,30990946036050|15659446277475|7886609246439|3959367421779|1981621719126|988786589595|491913752085|243999458955|120671113710|59501296575|29251360215|14336537985|7004821824|3411717309|1656265611,2|3|2|7|6|7|6|13|10|11|10|15|24|15|14
14,8|6|4|4|1|1|1|1|1|1,0,0|2|4|6,4,12,21,9,9286122605760|4765893612480|2434347403488|1237821032448|626705776944|315993693600|158695940520|79391879658|39568258464|19647393696|9720012204|4791155292|2353012200|1151350200|561260700,12|15|12|29|12|17|12|15|18|21|14|19|18|21|18
14,8|6|4|3|3|2|2,0,0|4,2,10,12,2,30110653441440|15055326720720|7514795559744|3744063754596|1861717009896|923797023120|457385593320|225935342253|111336148836|54726102900|26829707436|13117683348|6395483952|3108969864|1506716640,10|11|14|11|10|15|12|13|12|15|14|19|20|21|24
14,8|6|4|3|2|2|1|1|1,0,0|2,2,4,8,4,54111175618500|27628192842250|14056572629330|7126519676430|3600416987860|1812627651065|909380191335|454633782295|226492195160|112438194750|55620497870|27416026330|13465013100|6588997415|3212254045,4|5|4|9|8|7|6|13|14|13|12|17|16|15|14
14,8|6|4|3|1|1|1|1|1|1|1,0,0|4,2,12,14,2,9187856758080|4836993372640|2530119610304|1315318979832|679759448368|349311090128|178521492864|90754319656|45899770400|23098221576|11567003184|5764716342|2859437196|1411717164|693717024,12|13|14|13|12|15|20|19|18|17|18|17|16|19|24
14,8|6|4|2|2|2|2|1|1,0,0|2,2,4,9,5,22293464567220|11500596800550|5909537432898|3024515925585|1541742787332|782727813945|395772412365|199302368265|99956289708|49927326264|24836870268|12305075310|6071494968|2983458258|1459944486,4|5|4|7|8|7|6|13|12|17|14|17|18|17|16
14,8|6|4|2|2|2|1|1|1|1,0,0|2,2,6,10,4,20727952245000|10802662942500|5601861965700|2890638036000|1484379351000|758602921050|385860073950|195351635115|98446641180|49386053430|24663097350|12261605400|6068963340|2990556855|1467070605,6|7|6|17|10|9|8|13|12|13|12|21|16|15|14
14,8|6|4|1|1|1|1|1|1|1|1|1|1,0,0|2,2,6,10,4,608019932520|336180333060|184039244532|99785161476|53602149744|28537027662|15062530626|7885001124|4095138300|2110767444|1080065700|548806500|276983784|138881457|69192123,6|7|6|11|12|9|8|17|12|15|14|19|18|15|14
14,8|6|3|3|3|3|2,0,0|4,2,10,12,2,8279584840800|4183599747600|2110030461504|1062020740284|533329406136|267173783640|133490748600|66511560969|33042156084|16364735856|8079247260|3975699870|1949859108|953038008|464199372,10|11|14|11|10|13|12|13|12|19|14|17|16|21|18
14,8|6|3|3|3|2|2|1,0,0|4,2,10,12,2,22262883683040|11367027912240|5788168537536|2938985476812|1487825600184|750835362816|377676076536|189332516835|94583764044|47081991852|23351143284|11538566424|5680249344|2785735524|1360983624,10|11|14|11|10|27|12|13|12|15|14|21|30|19|20
14,8|6|3|3|3|1|1|1|1|1,0,0|4,2,8,10,2,11607653257200|6049491247800|3137893078320|1620060596154|832562895060|425898986760|216873114120|109930275000|55468163352|27860505120|13930279020|6933731805|3435776190|1694917224|832431600,8|9|10|9|8|13|12|19|14|21|14|15|14|21|22
14,8|6|3|3|2|2|2|2,0,0|4,2,10,12,2,10440746316000|5386099290000|2769411147360|1419045247620|724494284280|368506803600|186714099520|94229382975|47362808100|23708427300|11818518600|5866883220|2900228760|1427703420|699879180,10|11|12|11|10|15|18|13|12|15|16|19|18|19|18
14,8|6|3|3|2|2|2|1|1,0,0|2|4|6,4,8,15,7,23309429497200|12086370850400|6242980535176|3212003994276|1645915127164|839940872540|426841446570|215989429656|108823724856|54591312384|27266114680|13558792940|6713075292|3309274892|1624277578,8|13|8|11|8|11|8|19|14|29|16|19|16|19|16
14,8|6|3|3|2|2|1|1|1|1,0,0|2|4|6,4,14,27,13,21017972976000|11009414416000|5738753500480|2976859966080|1536701726560|789425391040|403572758160|205315330220|103946907680|52371884880|26259845360|13104184940|6508385400|3217402760|1583161580,14|17|14|21|14|19|14|17|18|19|18|19|18|21|18
14,8|6|3|3|2|1|1|1|1|1|1,0,0|4,2,8,10,2,10852048443600|5770533696200|3049173855728|1601297896198|835870021532|433738268600|223758480400|114770753916|58535471736|29687965944|14974601880|7512552075|3749075274|1861283424|919374456,8|9|10|9|8|13|14|17|14|17|16|15|14|25|20
14,8|6|3|3|1|1|1|1|1|1|1|1,0,0|4,2,6,8,2,2884943061000|1564585522500|841788107160|449414460495|238136346630|125264037600|65423166120|33932779790|17480991640|8946376740|4549253100|2298924705|1154736990|576627480|286306020,6|7|8|7|6|17|12|15|14|15|14|15|14|21|18
14,8|6|3|2|2|2|2|1|1|1,0,0|2|4|6,4,10,17,7,11786232538080|6236101872000|3282588085392|1718901183384|895337566200|463873049640|239039244180|122513993910|62451929232|31663325736|15967424592|8009555400|3996810972|1984229676|980125146,10|17|10|13|10|13|10|15|16|17|18|21|16|19|16
14,8|6|3|1|1|1|1|1|1|1|1|1|1|1,0,0|2|4|6,4,10,17,7,232016584800|132580905600|74908211664|41853515704|23129872376|12646017800|6842086420|3664425674|1943332184|1020858656|531407380|274226920|140345348|71264908|35917882,10|17|10|13|10|13|10|15|14|21|14|21|16|19|16
