n,lam,d,cand,Lzero,Rzero,shift_c,ratio_re,ratio_im
14,5|3|2|1|1|1|1,3,princN7,0,0,,-167.5,-437.342829
14,5|3|2|1|1|1|1,3,princN8,0,1,,,
14,5|3|2|1|1|1|1,3,princN14,0,1,,,
14,5|3|2|1|1|1|1,3,fakedeg,0,0,,-83.75,-218.671414
14,5|3|2|1|1|1|1,4,princN5,0,1,,,
14,5|3|2|1|1|1|1,4,princN7,0,0,,-3325.0,297.5
14,5|3|2|1|1|1|1,4,princN8,0,1,,,
14,5|3|2|1|1|1|1,4,princN14,0,0,,-49.583333,-554.166667
14,5|3|2|1|1|1|1,4,fakedeg,0,0,,-198.333333,-2216.666667
14,5|3|1|1|1|1|1|1,2,princN5,0,1,,,
14,5|3|1|1|1|1|1|1,2,princN8,0,0,,1.75,-0.0
14,5|3|1|1|1|1|1|1,2,princN9,0,0,,1.4,-0.0
14,5|3|1|1|1|1|1|1,2,princN14,0,0,,0.011905,-0.0
14,5|3|1|1|1|1|1|1,2,fakedeg,0,0,0,1.0,-0.0
14,5|3|1|1|1|1|1|1,3,princN5,0,1,,,
14,5|3|1|1|1|1|1|1,3,princN8,0,1,,,
14,5|3|1|1|1|1|1|1,3,princN9,0,1,,,
14,5|3|1|1|1|1|1|1,3,princN14,0,1,,,
14,5|3|1|1|1|1|1|1,3,fakedeg,0,0,,136.0,410.496041
14,5|3|1|1|1|1|1|1,4,princN5,0,1,,,
14,5|3|1|1|1|1|1|1,4,princN8,0,1,,,
14,5|3|1|1|1|1|1|1,4,princN9,0,0,,1309.0,252.0
14,5|3|1|1|1|1|1|1,4,princN14,0,0,,63.0,-327.25
14,5|3|1|1|1|1|1|1,4,fakedeg,0,0,,1309.0,252.0
14,5|2|2|2|2|1,2,princN5,0,1,,,
14,5|2|2|2|2|1,2,princN6,0,0,,7.0,-0.0
14,5|2|2|2|2|1,2,princN7,0,0,,7.0,0.0
14,5|2|2|2|2|1,2,princN14,0,0,,0.007937,0.0
14,5|2|2|2|2|1,2,fakedeg,0,0,0,1.0,-0.0
14,5|2|2|2|2|1,3,princN5,0,1,,,
14,5|2|2|2|2|1,3,princN6,0,1,,,
14,5|2|2|2|2|1,3,princN7,0,0,,-44.5,-97.860871
14,5|2|2|2|2|1,3,princN14,0,1,,,
14,5|2|2|2|2|1,3,fakedeg,0,0,,-22.25,-48.930435
14,5|2|2|2|2|1,4,princN5,0,1,,,
14,5|2|2|2|2|1,4,princN6,0,0,,399.0,-2660.0
14,5|2|2|2|2|1,4,princN7,0,0,,-2660.0,-399.0
14,5|2|2|2|2|1,4,princN14,0,0,,22.166667,-147.777778
14,5|2|2|2|2|1,4,fakedeg,0,0,,133.0,-886.666667
14,5|2|2|2|1|1|1,2,princN5,1,1,0,,
14,5|2|2|2|1|1|1,2,princN7,1,1,0,,
14,5|2|2|2|1|1|1,2,princN8,1,1,0,,
14,5|2|2|2|1|1|1,2,princN14,1,1,0,,
14,5|2|2|2|1|1|1,2,fakedeg,1,1,0,,
14,5|2|2|2|1|1|1,3,princN5,0,1,,,
14,5|2|2|2|1|1|1,3,princN7,0,0,,44.0,117.779455
14,5|2|2|2|1|1|1,3,princN8,0,1,,,
14,5|2|2|2|1|1|1,3,princN14,0,1,,,
14,5|2|2|2|1|1|1,3,fakedeg,0,0,,22.0,58.889727
14,5|2|2|2|1|1|1,4,princN5,0,1,,,
14,5|2|2|2|1|1|1,4,princN7,0,1,,,
14,5|2|2|2|1|1|1,4,princN8,0,1,,,
14,5|2|2|2|1|1|1,4,princN14,0,1,,,
14,5|2|2|2|1|1|1,4,fakedeg,0,1,,,
14,5|2|2|1|1|1|1|1,2,princN5,0,1,,,
14,5|2|2|1|1|1|1|1,2,princN8,0,0,,1.75,-0.0
14,5|2|2|1|1|1|1|1,2,princN9,0,0,,1.75,-0.0
14,5|2|2|1|1|1|1|1,2,princN14,0,0,,0.011905,0.0
14,5|2|2|1|1|1|1|1,2,fakedeg,0,0,0,1.0,-0.0
14,5|2|2|1|1|1|1|1,3,princN5,0,1,,,
14,5|2|2|1|1|1|1|1,3,princN8,0,0,,100.0,-117.779455
14,5|2|2|1|1|1|1|1,3,princN9,0,1,,,
14,5|2|2|1|1|1|1|1,3,princN14,0,0,,6.666667,-7.851964
14,5|2|2|1|1|1|1|1,3,fakedeg,0,0,,100.0,-117.779455
14,5|2|2|1|1|1|1|1,4,princN5,0,1,,,
14,5|2|2|1|1|1|1|1,4,princN8,0,1,,,
14,5|2|2|1|1|1|1|1,4,princN9,0,1,,,
14,5|2|2|1|1|1|1|1,4,princN14,0,0,,-306.25,612.5
14,5|2|2|1|1|1|1|1,4,fakedeg,0,0,,-1225.0,2450.0
14,5|2|1|1|1|1|1|1|1,2,princN5,1,1,0,,
14,5|2|1|1|1|1|1|1|1,2,princN9,1,1,0,,
14,5|2|1|1|1|1|1|1|1,2,princN10,1,1,0,,
14,5|2|1|1|1|1|1|1|1,2,princN14,1,1,0,,
14,5|2|1|1|1|1|1|1|1,2,fakedeg,1,1,0,,
14,5|2|1|1|1|1|1|1|1,3,princN5,0,1,,,
14,5|2|1|1|1|1|1|1|1,3,princN9,0,1,,,
14,5|2|1|1|1|1|1|1|1,3,princN10,0,0,,-12.5,-38.971143
14,5|2|1|1|1|1|1|1|1,3,princN14,0,1,,,
14,5|2|1|1|1|1|1|1|1,3,fakedeg,0,0,,-12.5,-38.971143
14,5|2|1|1|1|1|1|1|1,4,princN5,0,1,,,
14,5|2|1|1|1|1|1|1|1,4,princN9,0,1,,,
14,5|2|1|1|1|1|1|1|1,4,princN10,0,1,,,
14,5|2|1|1|1|1|1|1|1,4,princN14,0,1,,,
14,5|2|1|1|1|1|1|1|1,4,fakedeg,0,1,,,
14,5|1|1|1|1|1|1|1|1|1,2,princN5,0,1,,,
14,5|1|1|1|1|1|1|1|1|1,2,princN10,0,0,0,1.0,-0.0
14,5|1|1|1|1|1|1|1|1|1,2,princN11,0,0,0,1.0,-0.0
14,5|1|1|1|1|1|1|1|1|1,2,princN14,0,0,,0.027778,0.0
14,5|1|1|1|1|1|1|1|1|1,2,fakedeg,0,0,0,1.0,-0.0
14,5|1|1|1|1|1|1|1|1|1,3,princN5,0,1,,,
14,5|1|1|1|1|1|1|1|1|1,3,princN10,0,0,,2.125,5.845671
14,5|1|1|1|1|1|1|1|1|1,3,princN11,0,1,,,
14,5|1|1|1|1|1|1|1|1|1,3,princN14,0,1,,,
14,5|1|1|1|1|1|1|1|1|1,3,fakedeg,0,0,,2.125,5.845671
14,5|1|1|1|1|1|1|1|1|1,4,princN5,0,1,,,
14,5|1|1|1|1|1|1|1|1|1,4,princN10,0,0,,88.333333,-23.333333
14,5|1|1|1|1|1|1|1|1|1,4,princN11,0,0,,-23.333333,-88.333333
14,5|1|1|1|1|1|1|1|1|1,4,princN14,0,0,,22.083333,-5.833333
14,5|1|1|1|1|1|1|1|1|1,4,fakedeg,0,0,,88.333333,-23.333333
14,4|4|4|2,2,princN4,0,0,,70.0,-0.0
14,4|4|4|2,2,princN5,0,0,,11.666667,-0.0
14,4|4|4|2,2,princN14,0,0,,0.006378,-0.0
14,4|4|4|2,2,fakedeg,0,0,0,1.0,0.0
14,4|4|4|2,3,princN4,0,0,,213.0,337.749907
14,4|4|4|2,3,princN5,0,1,,,
14,4|4|4|2,3,princN14,0,1,,,
14,4|4|4|2,3,fakedeg,0,0,,35.5,56.291651
14,4|4|4|2,4,princN4,0,1,,,
14,4|4|4|2,4,princN5,0,1,,,
14,4|4|4|2,4,princN14,0,1,,,
14,4|4|4|2,4,fakedeg,0,1,,,
14,4|4|4|1|1,2,princN4,0,1,,,
14,4|4|4|1|1,2,princN5,0,0,,11.666667,0.0
14,4|4|4|1|1,2,princN6,0,0,,5.833333,0.0
14,4|4|4|1|1,2,princN14,0,0,,0.007653,0.0
14,4|4|4|1|1,2,fakedeg,0,0,0,1.0,0.0
14,4|4|4|1|1,3,princN4,0,1,,,
14,4|4|4|1|1,3,princN5,0,0,,61.5,-102.62401
14,4|4|4|1|1,3,princN6,0,1,,,
14,4|4|4|1|1,3,princN14,0,0,,0.984,-1.641984
14,4|4|4|1|1,3,fakedeg,0,0,,20.5,-34.208003
14,4|4|4|1|1,4,princN4,0,1,,,
14,4|4|4|1|1,4,princN5,0,0,,-735.0,910.0
14,4|4|4|1|1,4,princN6,0,0,,455.0,367.5
14,4|4|4|1|1,4,princN14,0,0,,37.916667,30.625
14,4|4|4|1|1,4,fakedeg,0,0,,-245.0,303.333333
14,4|4|3|3,2,princN4,0,0,,70.0,-0.0
14,4|4|3|3,2,princN5,0,0,,17.5,-0.0
14,4|4|3|3,2,princN14,0,0,,0.006378,0.0
14,4|4|3|3,2,fakedeg,0,0,0,1.0,-0.0
14,4|4|3|3,3,princN4,0,1,,,
14,4|4|3|3,3,princN5,0,0,,213.0,-337.749907
14,4|4|3|3,3,princN14,0,0,,2.13,-3.377499
14,4|4|3|3,3,fakedeg,0,0,,35.5,-56.291651
14,4|4|3|3,4,princN4,0,1,,,
14,4|4|3|3,4,princN5,0,1,,,
14,4|4|3|3,4,princN14,0,1,,,
14,4|4|3|3,4,fakedeg,0,1,,,
14,4|4|3|2|1,2,princN4,1,1,0,,
14,4|4|3|2|1,2,princN5,1,1,0,,
14,4|4|3|2|1,2,princN6,1,1,0,,
14,4|4|3|2|1,2,princN14,1,1,0,,
14,4|4|3|2|1,2,fakedeg,1,1,0,,
14,4|4|3|2|1,3,princN4,0,1,,,
14,4|4|3|2|1,3,princN5,0,0,,-448.5,641.724824
14,4|4|3|2|1,3,princN6,0,1,,,
14,4|4|3|2|1,3,princN14,0,0,,-4.485,6.417248
14,4|4|3|2|1,3,fakedeg,0,0,,-74.75,106.954137
14,4|4|3|2|1,4,princN4,0,1,,,
14,4|4|3|2|1,4,princN5,0,1,,,
14,4|4|3|2|1,4,princN6,0,1,,,
14,4|4|3|2|1,4,princN14,0,1,,,
14,4|4|3|2|1,4,fakedeg,0,1,,,
14,4|4|3|1|1|1,2,princN4,0,1,,,
14,4|4|3|1|1|1,2,princN6,0,0,,5.833333,-0.0
14,4|4|3|1|1|1,2,princN7,0,0,,3.5,-0.0
14,4|4|3|1|1|1,2,princN14,0,0,,0.007653,-0.0
14,4|4|3|1|1|1,2,fakedeg,0,0,0,1.0,-0.0
14,4|4|3|1|1|1,3,princN4,0,1,,,
14,4|4|3|1|1|1,3,princN6,0,1,,,
14,4|4|3|1|1|1,3,princN7,0,1,,,
14,4|4|3|1|1|1,3,princN14,0,0,,14.03,-17.407111
14,4|4|3|1|1|1,3,fakedeg,0,0,,175.375,-217.588883
14,4|4|3|1|1|1,4,princN4,0,1,,,
14,4|4|3|1|1|1,4,princN6,0,0,,647.5,1540.0
14,4|4|3|1|1|1,4,princN7,0,0,,1540.0,-647.5
14,4|4|3|1|1|1,4,princN14,0,0,,53.958333,128.333333
14,4|4|3|1|1|1,4,fakedeg,0,0,,431.666667,1026.666667
14,4|4|2|2|2,2,princN4,0,1,,,
14,4|4|2|2|2,2,princN5,0,0,,35.0,-0.0
14,4|4|2|2|2,2,princN6,0,0,,8.75,-0.0
14,4|4|2|2|2,2,princN14,0,0,,0.008929,-0.0
14,4|4|2|2|2,2,fakedeg,0,0,0,1.0,0.0
14,4|4|2|2|2,3,princN4,0,1,,,
14,4|4|2|2|2,3,princN5,0,0,,217.5,-285.788383
14,4|4|2|2|2,3,princN6,0,1,,,
14,4|4|2|2|2,3,princN14,0,0,,2.175,-2.857884
14,4|4|2|2|2,3,fakedeg,0,0,,36.25,-47.631397
14,4|4|2|2|2,4,princN4,0,1,,,
14,4|4|2|2|2,4,princN5,0,1,,,
14,4|4|2|2|2,4,princN6,0,1,,,
14,4|4|2|2|2,4,princN14,0,1,,,
14,4|4|2|2|2,4,fakedeg,0,1,,,
14,4|4|2|2|1|1,2,princN4,0,1,,,
14,4|4|2|2|1|1,2,princN6,0,0,,8.75,-0.0
14,4|4|2|2|1|1,2,princN7,0,0,,3.5,-0.0
14,4|4|2|2|1|1,2,princN14,0,0,,0.008929,0.0
14,4|4|2|2|1|1,2,fakedeg,0,0,0,1.0,0.0
14,4|4|2|2|1|1,3,princN4,0,1,,,
14,4|4|2|2|1|1,3,princN6,0,1,,,
14,4|4|2|2|1|1,3,princN7,0,1,,,
14,4|4|2|2|1|1,3,princN14,0,1,,,
14,4|4|2|2|1|1,3,fakedeg,0,1,,,
14,4|4|2|2|1|1,4,princN4,0,1,,,
14,4|4|2|2|1|1,4,princN6,0,1,,,
14,4|4|2|2|1|1,4,princN7,0,1,,,
14,4|4|2|2|1|1,4,princN14,0,1,,,
14,4|4|2|2|1|1,4,fakedeg,0,1,,,
14,4|4|2|1|1|1|1,2,princN4,0,1,,,
14,4|4|2|1|1|1|1,2,princN7,0,0,,3.5,0.0
14,4|4|2|1|1|1|1,2,princN8,0,0,,2.1,0.0
14,4|4|2|1|1|1|1,2,princN14,0,0,,0.013393,-0.0
14,4|4|2|1|1|1|1,2,fakedeg,0,0,0,1.0,0.0
14,4|4|2|1|1|1|1,3,princN4,0,1,,,
14,4|4|2|1|1|1|1,3,princN7,0,1,,,
14,4|4|2|1|1|1|1,3,princN8,0,0,,-224.666667,221.702503
14,4|4|2|1|1|1|1,3,princN14,0,0,,-13.48,13.30215
14,4|4|2|1|1|1|1,3,fakedeg,0,0,,-168.5,166.276878
14,4|4|2|1|1|1|1,4,princN4,0,1,,,
14,4|4|2|1|1|1|1,4,princN7,0,1,,,
14,4|4|2|1|1|1|1,4,princN8,0,1,,,
14,4|4|2|1|1|1|1,4,princN14,0,1,,,
14,4|4|2|1|1|1|1,4,fakedeg,0,1,,,
14,4|4|1|1|1|1|1|1,2,princN4,0,1,,,
14,4|4|1|1|1|1|1|1,2,princN8,0,0,,2.1,-0.0
14,4|4|1|1|1|1|1|1,2,princN9,0,0,,1.4,-0.0
14,4|4|1|1|1|1|1|1,2,princN14,0,0,,0.013393,0.0
14,4|4|1|1|1|1|1|1,2,fakedeg,0,0,0,1.0,-0.0
14,4|4|1|1|1|1|1|1,3,princN4,0,1,,,
14,4|4|1|1|1|1|1|1,3,princN8,0,0,,24.333333,-20.207259
14,4|4|1|1|1|1|1|1,3,princN9,0,1,,,
14,4|4|1|1|1|1|1|1,3,princN14,0,0,,1.46,-1.212436
14,4|4|1|1|1|1|1|1,3,fakedeg,0,0,,18.25,-15.155445
14,4|4|1|1|1|1|1|1,4,princN4,0,1,,,
14,4|4|1|1|1|1|1|1,4,princN8,0,1,,,
14,4|4|1|1|1|1|1|1,4,princN9,0,1,,,
14,4|4|1|1|1|1|1|1,4,princN14,0,1,,,
14,4|4|1|1|1|1|1|1,4,fakedeg,0,1,,,
14,4|3|3|3|1,2,princN4,0,1,,,
14,4|3|3|3|1,2,princN5,0,0,,17.5,0.0
14,4|3|3|3|1,2,princN6,0,0,,11.666667,0.0
14,4|3|3|3|1,2,princN14,0,0,,0.010204,-0.0
14,4|3|3|3|1,2,fakedeg,0,0,0,1.0,0.0
14,4|3|3|3|1,3,princN4,0,1,,,
14,4|3|3|3|1,3,princN5,0,0,,442.5,-553.390233
14,4|3|3|3|1,3,princN6,0,1,,,
14,4|3|3|3|1,3,princN14,0,0,,4.425,-5.533902
14,4|3|3|3|1,3,fakedeg,0,0,,73.75,-92.231706
14,4|3|3|3|1,4,princN4,0,1,,,
14,4|3|3|3|1,4,princN5,0,1,,,
14,4|3|3|3|1,4,princN6,0,0,,189.0,1582.0
14,4|3|3|3|1,4,princN14,0,0,,10.5,87.888889
14,4|3|3|3|1,4,fakedeg,0,0,,63.0,527.333333
14,4|3|3|2|2,2,princN4,0,1,,,
14,4|3|3|2|2,2,princN5,0,0,,35.0,0.0
14,4|3|3|2|2,2,princN6,0,0,,11.666667,0.0
14,4|3|3|2|2,2,princN14,0,0,,0.010204,0.0
14,4|3|3|2|2,2,fakedeg,0,0,0,1.0,0.0
14,4|3|3|2|2,3,princN4,0,1,,,
14,4|3|3|2|2,3,princN5,0,1,,,
14,4|3|3|2|2,3,princN6,0,1,,,
14,4|3|3|2|2,3,princN14,0,1,,,
14,4|3|3|2|2,3,fakedeg,0,1,,,
14,4|3|3|2|2,4,princN4,0,1,,,
14,4|3|3|2|2,4,princN5,0,0,,2331.0,-84.0
14,4|3|3|2|2,4,princN6,0,0,,-84.0,-2331.0
14,4|3|3|2|2,4,princN14,0,0,,-4.666667,-129.5
14,4|3|3|2|2,4,fakedeg,0,0,,777.0,-28.0
14,4|3|3|2|1|1,2,princN4,0,1,,,
14,4|3|3|2|1|1,2,princN6,0,0,,11.666667,-0.0
14,4|3|3|2|1|1,2,princN7,0,0,,3.5,-0.0
14,4|3|3|2|1|1,2,princN14,0,0,,0.010204,-0.0
14,4|3|3|2|1|1,2,fakedeg,0,0,0,1.0,0.0
14,4|3|3|2|1|1,3,princN4,0,1,,,
14,4|3|3|2|1|1,3,princN6,0,1,,,
14,4|3|3|2|1|1,3,princN7,0,0,,-542.5,-1623.797632
14,4|3|3|2|1|1,3,princN14,0,1,,,
14,4|3|3|2|1|1,3,fakedeg,0,0,,-271.25,-811.898816
14,4|3|3|2|1|1,4,princN4,0,1,,,
14,4|3|3|2|1|1,4,princN6,0,0,,105.0,-2310.0
14,4|3|3|2|1|1,4,princN7,0,0,,-1155.0,-52.5
14,4|3|3|2|1|1,4,princN14,0,0,,5.833333,-128.333333
14,4|3|3|2|1|1,4,fakedeg,0,0,,35.0,-770.0
14,4|3|3|1|1|1|1,2,princN4,0,1,,,
14,4|3|3|1|1|1|1,2,princN7,0,0,,3.5,0.0
14,4|3|3|1|1|1|1,2,princN8,0,0,,2.625,0.0
14,4|3|3|1|1|1|1,2,princN14,0,0,,0.015306,0.0
14,4|3|3|1|1|1|1,2,fakedeg,0,0,0,1.0,0.0
14,4|3|3|1|1|1|1,3,princN4,0,1,,,
14,4|3|3|1|1|1|1,3,princN7,0,1,,,
14,4|3|3|1|1|1|1,3,princN8,0,1,,,
14,4|3|3|1|1|1|1,3,princN14,0,1,,,
14,4|3|3|1|1|1|1,3,fakedeg,0,1,,,
14,4|3|3|1|1|1|1,4,princN4,0,1,,,
14,4|3|3|1|1|1|1,4,princN7,0,0,,1470.0,262.5
14,4|3|3|1|1|1|1,4,princN8,0,1,,,
14,4|3|3|1|1|1|1,4,princN14,0,0,,-43.75,245.0
14,4|3|3|1|1|1|1,4,fakedeg,0,0,,-175.0,980.0
14,4|3|2|2|2|1,2,princN4,1,1,0,,
14,4|3|2|2|2|1,2,princN6,1,1,0,,
14,4|3|2|2|2|1,2,princN7,1,1,0,,
14,4|3|2|2|2|1,2,princN14,1,1,0,,
14,4|3|2|2|2|1,2,fakedeg,1,1,0,,
14,4|3|2|2|2|1,3,princN4,0,1,,,
14,4|3|2|2|2|1,3,princN6,0,1,,,
14,4|3|2|2|2|1,3,princN7,0,0,,95.0,316.965298
14,4|3|2|2|2|1,3,princN14,0,1,,,
14,4|3|2|2|2|1,3,fakedeg,0,0,,47.5,158.482649
14,4|3|2|2|2|1,4,princN4,0,1,,,
14,4|3|2|2|2|1,4,princN6,0,1,,,
14,4|3|2|2|2|1,4,princN7,0,1,,,
14,4|3|2|2|2|1,4,princN14,0,1,,,
14,4|3|2|2|2|1,4,fakedeg,0,1,,,
14,4|3|2|2|1|1|1,2,princN4,0,1,,,
14,4|3|2|2|1|1|1,2,princN7,0,0,,3.5,-0.0
14,4|3|2|2|1|1|1,2,princN8,0,0,,3.5,0.0
14,4|3|2|2|1|1|1,2,princN14,0,0,,0.017857,-0.0
14,4|3|2|2|1|1|1,2,fakedeg,0,0,0,1.0,0.0
14,4|3|2|2|1|1|1,3,princN4,0,1,,,
14,4|3|2|2|1|1|1,3,princN7,0,0,,-118.0,-504.026785
14,4|3|2|2|1|1|1,3,princN8,0,1,,,
14,4|3|2|2|1|1|1,3,princN14,0,1,,,
14,4|3|2|2|1|1|1,3,fakedeg,0,0,,-59.0,-252.013393
14,4|3|2|2|1|1|1,4,princN4,0,1,,,
14,4|3|2|2|1|1|1,4,princN7,0,1,,,
14,4|3|2|2|1|1|1,4,princN8,0,1,,,
14,4|3|2|2|1|1|1,4,princN14,0,1,,,
14,4|3|2|2|1|1|1,4,fakedeg,0,1,,,
14,4|3|2|1|1|1|1|1,2,princN4,1,1,0,,
14,4|3|2|1|1|1|1|1,2,princN8,1,1,0,,
14,4|3|2|1|1|1|1|1,2,princN9,1,1,0,,
14,4|3|2|1|1|1|1|1,2,princN14,1,1,0,,
14,4|3|2|1|1|1|1|1,2,fakedeg,1,1,0,,
14,4|3|2|1|1|1|1|1,3,princN4,0,1,,,
14,4|3|2|1|1|1|1|1,3,princN8,0,0,,-116.666667,100.458947
14,4|3|2|1|1|1|1|1,3,princN9,0,1,,,
14,4|3|2|1|1|1|1|1,3,princN14,0,0,,-7.0,6.027537
14,4|3|2|1|1|1|1|1,3,fakedeg,0,0,,-87.5,75.34421
14,4|3|2|1|1|1|1|1,4,princN4,0,1,,,
14,4|3|2|1|1|1|1|1,4,princN8,0,1,,,
14,4|3|2|1|1|1|1|1,4,princN9,0,1,,,
14,4|3|2|1|1|1|1|1,4,princN14,0,1,,,
14,4|3|2|1|1|1|1|1,4,fakedeg,0,1,,,
14,4|3|1|1|1|1|1|1|1,2,princN4,0,1,,,
14,4|3|1|1|1|1|1|1|1,2,princN9,0,0,,1.4,0.0
14,4|3|1|1|1|1|1|1|1,2,princN10,0,0,,1.4,0.0
14,4|3|1|1|1|1|1|1|1,2,princN14,0,0,,0.035714,-0.0
14,4|3|1|1|1|1|1|1|1,2,fakedeg,0,0,0,1.0,0.0
14,4|3|1|1|1|1|1|1|1,3,princN4,0,1,,,
14,4|3|1|1|1|1|1|1|1,3,princN9,0,1,,,
14,4|3|1|1|1|1|1|1|1,3,princN10,0,0,,10.0,91.798693
14,4|3|1|1|1|1|1|1|1,3,princN14,0,1,,,
14,4|3|1|1|1|1|1|1|1,3,fakedeg,0,0,,10.0,91.798693
14,4|3|1|1|1|1|1|1|1,4,princN4,0,1,,,
14,4|3|1|1|1|1|1|1|1,4,princN9,0,0,,-385.0,-518.0
14,4|3|1|1|1|1|1|1|1,4,princN10,0,0,,-518.0,385.0
14,4|3|1|1|1|1|1|1|1,4,princN14,0,0,,-129.5,96.25
14,4|3|1|1|1|1|1|1|1,4,fakedeg,0,0,,-385.0,-518.0
14,4|2|2|2|2|2,2,princN4,0,1,,,
14,4|2|2|2|2|2,2,princN6,0,0,,35.0,-0.0
14,4|2|2|2|2|2,2,princN7,0,0,,7.0,0.0
14,4|2|2|2|2|2,2,princN14,0,0,,0.014286,-0.0
14,4|2|2|2|2|2,2,fakedeg,0,0,0,1.0,0.0
14,4|2|2|2|2|2,3,princN4,0,1,,,
14,4|2|2|2|2|2,3,princN6,0,1,,,
14,4|2|2|2|2|2,3,princN7,0,1,,,
14,4|2|2|2|2|2,3,princN14,0,0,,-4.85,4.936345
14,4|2|2|2|2|2,3,fakedeg,0,0,,-48.5,49.363448
14,4|2|2|2|2|2,4,princN4,0,1,,,
14,4|2|2|2|2|2,4,princN6,0,0,,-581.0,616.0
14,4|2|2|2|2|2,4,princN7,0,0,,616.0,581.0
14,4|2|2|2|2|2,4,princN14,0,0,,-32.277778,34.222222
14,4|2|2|2|2|2,4,fakedeg,0,0,,-193.666667,205.333333
14,4|2|2|2|2|1|1,2,princN4,0,1,,,
14,4|2|2|2|2|1|1,2,princN7,0,0,,7.0,0.0
14,4|2|2|2|2|1|1,2,princN8,0,0,,3.5,0.0
14,4|2|2|2|2|1|1,2,princN14,0,0,,0.017857,0.0
14,4|2|2|2|2|1|1,2,fakedeg,0,0,0,1.0,0.0
14,4|2|2|2|2|1|1,3,princN4,0,1,,,
14,4|2|2|2|2|1|1,3,princN7,0,1,,,
14,4|2|2|2|2|1|1,3,princN8,0,1,,,
14,4|2|2|2|2|1|1,3,princN14,0,1,,,
14,4|2|2|2|2|1|1,3,fakedeg,0,1,,,
14,4|2|2|2|2|1|1,4,princN4,0,1,,,
14,4|2|2|2|2|1|1,4,princN7,0,1,,,
14,4|2|2|2|2|1|1,4,princN8,0,1,,,
14,4|2|2|2|2|1|1,4,princN14,0,1,,,
14,4|2|2|2|2|1|1,4,fakedeg,0,1,,,
14,4|2|2|2|1|1|1|1,2,princN4,0,1,,,
14,4|2|2|2|1|1|1|1,2,princN8,0,0,,3.5,-0.0
14,4|2|2|2|1|1|1|1,2,princN9,0,0,,1.75,0.0
14,4|2|2|2|1|1|1|1,2,princN14,0,0,,0.017857,-0.0
14,4|2|2|2|1|1|1|1,2,fakedeg,0,0,0,1.0,0.0
14,4|2|2|2|1|1|1|1,3,princN4,0,1,,,
14,4|2|2|2|1|1|1|1,3,princN8,0,0,,147.5,-125.573684
14,4|2|2|2|1|1|1|1,3,princN9,0,1,,,
14,4|2|2|2|1|1|1|1,3,princN14,0,0,,7.375,-6.278684
14,4|2|2|2|1|1|1|1,3,fakedeg,0,0,,73.75,-62.786842
14,4|2|2|2|1|1|1|1,4,princN4,0,1,,,
14,4|2|2|2|1|1|1|1,4,princN8,0,1,,,
14,4|2|2|2|1|1|1|1,4,princN9,0,1,,,
14,4|2|2|2|1|1|1|1,4,princN14,0,1,,,
14,4|2|2|2|1|1|1|1,4,fakedeg,0,1,,,
14,4|2|2|1|1|1|1|1|1,2,princN4,0,1,,,
14,4|2|2|1|1|1|1|1|1,2,princN9,0,0,,1.75,0.0
14,4|2|2|1|1|1|1|1|1,2,princN10,0,0,,1.4,0.0
14,4|2|2|1|1|1|1|1|1,2,princN14,0,0,,0.035714,0.0
14,4|2|2|1|1|1|1|1|1,2,fakedeg,0,0,0,1.0,0.0
14,4|2|2|1|1|1|1|1|1,3,princN4,0,1,,,
14,4|2|2|1|1|1|1|1|1,3,princN9,0,1,,,
14,4|2|2|1|1|1|1|1|1,3,princN10,0,1,,,
14,4|2|2|1|1|1|1|1|1,3,princN14,0,0,,-51.7,42.088835
14,4|2|2|1|1|1|1|1|1,3,fakedeg,0,0,,-258.5,210.444173
14,4|2|2|1|1|1|1|1|1,4,princN4,0,1,,,
14,4|2|2|1|1|1|1|1|1,4,princN9,0,1,,,
14,4|2|2|1|1|1|1|1|1,4,princN10,0,0,,1309.0,-504.0
14,4|2|2|1|1|1|1|1|1,4,princN14,0,0,,327.25,-126.0
14,4|2|2|1|1|1|1|1|1,4,fakedeg,0,0,,1309.0,-504.0
14,4|2|1|1|1|1|1|1|1|1,2,princN4,0,1,,,
14,4|2|1|1|1|1|1|1|1|1,2,princN10,0,0,,1.4,-0.0
14,4|2|1|1|1|1|1|1|1|1,2,princN11,0,0,0,1.0,-0.0
14,4|2|1|1|1|1|1|1|1|1,2,princN14,0,0,,0.035714,-0.0
14,4|2|1|1|1|1|1|1|1|1,2,fakedeg,0,0,0,1.0,-0.0
14,4|2|1|1|1|1|1|1|1|1,3,princN4,0,1,,,
14,4|2|1|1|1|1|1|1|1|1,3,princN10,0,1,,,
14,4|2|1|1|1|1|1|1|1|1,3,princN11,0,1,,,
14,4|2|1|1|1|1|1|1|1|1,3,princN14,0,1,,,
14,4|2|1|1|1|1|1|1|1|1,3,fakedeg,0,1,,,
14,4|2|1|1|1|1|1|1|1|1,4,princN4,0,1,,,
14,4|2|1|1|1|1|1|1|1|1,4,princN10,0,0,,-203.0,0.0
14,4|2|1|1|1|1|1|1|1|1,4,princN11,0,0,,-0.0,203.0
14,4|2|1|1|1|1|1|1|1|1,4,princN14,0,0,,-50.75,-0.0
14,4|2|1|1|1|1|1|1|1|1,4,fakedeg,0,0,,-203.0,0.0
14,4|1|1|1|1|1|1|1|1|1|1,2,princN4,0,1,,,
14,4|1|1|1|1|1|1|1|1|1|1,2,princN11,0,0,0,1.0,0.0
